group,name,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,distance_from_origin_mean,distance_from_origin_std,distance_from_origin_min,distance_from_origin_max,velocity_xy_mean,velocity_xy_std,velocity_xy_min,velocity_xy_max,velocity_z_mean,velocity_z_std,velocity_z_min,velocity_z_max,length_mean,length_std,length_min,length_max,height_mean,height_std,height_min,height_max,torso_angle_mean,torso_angle_std,torso_angle_min,torso_angle_max,angle_to_origin_mean,angle_to_origin_std,angle_to_origin_min,angle_to_origin_max,frequency,total_duration,duration
resilient,pre420,7,0.07652578172786459,1.8753549796921964,-3.138376004,3.132996887,-0.14009081624348954,11.994106649984635,-125.5756984,125.527814,14.86430448245573,6.677958770160109,1.095665524,42.57443113,6.426045327958334,1.956654216132719,2.017277648,9.834049286,2.0462222407734374,1.9283833406996609,0.021386342,13.55453697,1.5236237972565103,1.8387671672783632,4.23e-05,11.91680425,3.3827252293320313,1.3577003794585454,0.417295131,6.804757531,3.3850074230729166,1.9680242604274318,0.000795604,6.191368564,2.3016802104622394,0.8483942942732968,0.001441789,3.138606135,1.4200246655195314,0.8591740141175535,0.004866071,3.141092033,0.04474885844748858,0.06508474576271187,0.7836734693877551
resilient,pre420,8,-0.5108666990309735,1.6945717730189713,-3.096659108,3.134564729,0.9241690528628319,11.722833270040457,-122.6284498,124.2798485,16.709272059097344,7.236945666308431,2.150893186,40.37129536,5.7436501477743365,1.505176420779764,1.091756303,8.347648389,6.733957239991151,4.141977753830857,0.209649157,20.73612787,2.7586884568672567,2.249992492534014,0.013514529,10.29006098,4.938979626938053,0.8458974715612855,1.76460861,6.518668758,1.3858964032699115,0.8772317821116572,0.024720711,4.521836436,2.8536594435707965,0.3155341637717815,1.091867654,3.14068329,1.670795193415929,0.6670363056595192,0.27885995,3.139509701,0.0273972602739726,0.019152542372881356,0.37666666666666665
resilient,pre420,9,0.000997967297479007,1.8566090517904352,-3.11966492,3.127102367,0.5502831193647059,10.285511875522007,-125.0438418,124.8243226,16.04189116999664,6.452738573176683,1.154163681,35.9420418,6.358736628287395,1.3354806704670006,1.249463152,8.956956843,4.561772790672269,3.2504981519299116,0.03802939,19.51770116,2.030333336240336,2.7228801989861524,0.003338034,15.07360767,5.092332025052101,0.7958107466977022,2.893547342,7.020145008,0.9013634519210083,0.7871583618374803,0.000195788,4.112446064,2.917348659677311,0.1561089277890732,2.337779174,3.141287213,1.6597078844537816,0.6811377049553462,7.22e-05,3.131820716,0.04018264840182648,0.050423728813559325,0.6761363636363636
resilient,pre420,10,-0.20750558252525253,1.739724276157861,-3.136003665,3.137249706,-0.2778847905824916,12.488719346707528,-123.5829579,2.696715023,15.596975404851852,6.354400847765847,1.791182201,37.80023128,5.466857475249158,1.9731249418289214,0.694229425,8.938828448,4.645633103952862,2.796283523343296,0.178001054,14.96342142,1.7706446828013467,2.440467832867412,0.005474566,13.53912142,4.850026082818182,0.6660279217041245,3.035824401,6.672303926,1.071388322909091,0.7432600691780525,0.01385386,4.477783054,2.871801352131313,0.1768189509958194,2.327249445,3.138346944,1.4030816283535354,0.9604246553677441,0.007542833,3.139774873,0.030136986301369864,0.025169491525423728,0.45
resilient,pre420,11,-0.06575486331311155,1.3237869121887829,-3.130534286,3.092573833,-0.4332530156242662,7.815376290570071,-3.563558477,123.467734,15.24021250335225,6.680955153431612,0.768117945,42.37552851,6.085805065338552,1.183955846007865,2.680168703,9.111321019,4.351499377471624,2.60021226128698,0.070011126,13.86017121,2.8713870921604694,2.2505843796477305,0.012801597,14.92992139,4.2119124914383566,0.859182365598895,1.695215283,6.279549405,2.454809113199609,1.130044456502763,0.14190102,5.381575155,2.8768655950998046,0.30182595579271515,0.535900184,3.140936631,1.5861774179178083,0.7756676592124185,0.002293735,3.140947265,0.03561643835616438,0.04330508474576271,0.6551282051282051
resilient,pre420,12,0.481228581480198,1.6152172553928816,-2.378996864,2.742931834,0.11640728224257425,0.6898789609492733,-1.183218487,1.443714924,14.144184609465347,6.0698553976932725,3.6865216,35.99143527,4.95914312810396,1.5495575004235271,0.04940113,8.679777074,2.2316044906980195,2.3883492834201623,0.013244964,15.8410809,2.120233551539604,2.165100482020032,0.007041852,12.22299776,3.8558953856138616,0.8059158934051026,2.602627574,5.984790076,3.4388174290742577,0.9887755529216669,0.222285074,5.395492727,2.8181530324306934,0.306498001825332,2.030455163,3.139032926,0.9645698947178218,0.6390886646107538,0.004296157,2.826259284,0.012785388127853882,0.01711864406779661,0.7214285714285714
resilient,pre420,13,0.05459597159999999,1.6933088471684106,-3.116322421,3.128511742,-0.38625067353513515,9.29604164387222,-3.669402649,124.6967114,17.314200765983784,7.238767519517209,2.10639991,50.21979583,5.74109998921081,1.7028318713886532,2.067562438,8.552587094,7.240230417913513,5.129755052110919,0.168688599,23.84961787,2.189993067221622,2.0724399277569603,0.008706641,14.11508814,4.874014982572973,0.9792449314899878,2.538615522,6.438666533,1.4324137286864864,1.0433183540313578,0.006750914,4.43792764,2.8666430686594593,0.21636136050278132,2.096096736,3.131200935,1.8383725780864866,0.5445737799451806,0.408382547,3.062449597,0.012785388127853882,0.015677966101694914,0.6607142857142857
resilient,pre420,14,0.9673002811864406,1.6623573241338443,-3.043476195,3.127438431,0.6370673176016949,8.17900146433246,-123.7947696,4.012452892,15.234780699105933,6.420842379760457,1.072894406,34.35082648,6.151122942258475,1.8976138695372113,2.90635127,9.315387738,2.988069120792373,1.9911568901784726,0.024472456,9.179873685,3.1684808955720336,2.553495350866811,0.001201093,13.31977646,3.104222483661017,0.8783648567815074,0.939471615,6.90362382,3.909927216588983,1.415400870614494,0.286456462,6.07630409,2.2183693283008474,0.5731331069323103,0.026919723,3.117350966,1.6399576525,0.5177122950377969,0.082966592,3.133005534,0.021004566210045664,0.02,0.5130434782608695
resilient,pre420,15,0.98833479164,1.1874246901832035,-2.089599012,2.672462134,0.228758590296,0.5777976687633558,-1.200488615,2.013375757,14.79475080888,6.548174708765385,4.512767169,33.30395496,6.501460193584,0.7866945145656241,2.97770082,7.170180156,1.333051278144,1.6781643002606184,0.034235485,10.72722487,0.995815695184,1.2927903042997966,0.003355486,5.956297233,3.5872674243760003,0.3841108742273521,2.941420277,4.512821311,3.0888907006640003,0.6290430698650606,1.248820959,3.751448266,2.977722792384,0.11263415474719364,2.214275266,3.134618067,0.29561615658400003,0.5401895959720693,0.001298159,2.116075403,0.0036529680365296802,0.01059322033898305,1.5625
resilient,pre420,17,-0.26280826404464286,1.4527011333417763,-2.997443182,3.088942421,0.5074468893928572,11.831499602174633,-1.671006056,124.4832944,15.967093107178572,6.355189463859937,1.478053798,36.13542432,7.020179664633929,1.655322570926744,2.62225182,9.453504292,3.9019625225357144,3.5887444708703433,0.440716249,20.27453045,2.0492867851517858,1.9565715268725288,0.051262927,8.365277947,3.0198950067589285,1.0488644997098202,1.186656799,5.801592027,4.270316444669643,1.4570987398124438,0.330812148,6.143186269,2.1727490524910715,0.6222580041638883,0.237959173,3.046300697,1.3974236257857144,0.5557043174624827,0.021562566,2.482194055,0.0073059360730593605,0.009491525423728813,0.7
resilient,pre420,18,-0.45193233599441335,1.8494533415024939,-3.138376004,3.032907304,-0.4806732187877095,13.25449538866956,-124.928447,124.6632868,16.169129389067038,6.57199681404981,1.090984289,33.04897893,4.798820976117319,1.73900611383093,1.302538296,7.440232537,2.9816038435586596,2.235317164404177,0.07687338,15.01160292,2.998549755877095,2.6767861030308615,0.000451568,14.32522206,3.7724155519329607,0.6751735803714843,2.560208036,5.297894316,3.8332253665642457,1.1011236425042408,1.506262317,6.023065335,2.852410085687151,0.24589049803175697,2.056975042,3.133387046,1.0482342568994414,0.7886407346653519,0.011776998,2.693973577,0.012785388127853882,0.015169491525423729,0.6392857142857143
resilient,pre420,23,-0.0359191948030303,1.8565406717078927,-3.112017841,3.134755655,0.7634193839727272,9.74595361125391,-123.207313,124.4248131,18.25589439828788,8.219758359032864,1.80663235,44.87463517,4.902594991148485,2.1303674113279505,0.219304603,8.409110945,8.947069478681819,4.844732694548108,0.353450771,22.57527834,1.6198777111303029,1.854283759685985,0.012271392,13.91898803,5.669339100915152,0.7420448801115546,3.510244478,7.568860644,0.6618571832636364,0.5725651742000822,0.009295521,3.356981129,2.958412191963636,0.13046071411411533,2.548992327,3.140821987,1.5843503356848483,0.803496766408344,0.003203325,3.132844317,0.0182648401826484,0.027966101694915254,0.825
resilient,pre420,24,0.9291145511212121,0.2889443310809891,0.236084148,1.269467128,0.0038629591111111064,0.4481346103466032,-0.787265501,0.854810733,15.33739405639394,6.48675823891639,3.652411114,37.92066308,8.664658545292928,0.13404745945504157,8.052501302,8.923603522,1.2585137867474747,0.9449858725242413,0.105010835,4.603811655,0.5360734883535353,0.46842415101513407,0.011795631,2.518573844,4.708166043343435,0.4473775265034266,3.667659205,6.290129107,0.338904572,0.17604364303682715,0.005052801,0.966395145,2.898245425909091,0.1781309343340726,2.391642397,3.139686012,2.7422372850303027,0.21223958399391682,2.39222732,3.112453922,0.0045662100456621,0.008389830508474576,0.99
resilient,pre501,0,-0.5748375328479001,2.033441695162142,-3.131273762,3.140736336,0.017976165450624308,8.414081052741148,-124.4789142,124.0754188,15.503796101659477,6.713474256836721,2.024227898,42.3771318,7.418875458332577,1.4879685555438376,0.534765483,9.169778858,3.516791271634506,3.4350616312268105,0.015773186,21.80422907,1.5855057382542566,1.3051182807212354,0.001193108,7.20956726,4.336185908666288,0.9146641582037944,2.154669012,6.911631192,1.2096903697888763,0.8462106876078291,0.000872013,3.410518193,2.7662883330113504,0.3450810625826361,1.833478929,3.141069043,2.2714876561123725,0.5272605722719399,0.003973827,3.137169952,0.1403118040089087,0.07466101694915254,0.3496031746031746
resilient,pre501,1,-0.6454587978078994,1.9117269669908976,-3.131399561,3.132077765,-0.24431032078815082,12.927404789791044,-124.3065263,124.5706593,16.054979098359066,7.08700913303446,2.520197829,44.28564672,6.293570195324955,1.479933742574914,2.191649469,9.390265589,3.758371850971275,2.685314752529463,0.020367212,15.45065998,4.7491349137432675,4.5261557870617235,0.002688761,17.79731313,3.526024630118492,0.9638647239909276,1.217893935,6.347383943,2.5699886310287257,1.4368696909671974,0.095235091,5.872973172,2.7448710449694795,0.3997924395852988,0.524849435,3.141590344,1.9892343014183125,0.5795680655313838,0.400100854,3.139496195,0.0935412026726058,0.04720338983050847,0.3315476190476191
resilient,pre501,2,-0.376370819125,1.8196522780620077,-3.016358277,2.908890714,-0.24764084184302326,0.9163275796738547,-2.440947315,1.764995068,16.33322608563663,6.748715343416965,1.244953644,42.47302962,7.406469030726744,1.9110719389289732,2.221756962,9.762240861,2.8072948940087206,2.0330415497962218,0.084129416,12.78759701,5.198021235156976,2.81074962543238,0.008344701,12.99693809,3.174240099002907,0.9785175357788772,1.199187115,6.471835794,3.656893027281977,1.4959331944099425,0.019451544,6.269142329,2.4518833885610465,0.712442434803298,0.086674746,3.14050747,1.949699651656977,0.6507536848309595,0.000594405,3.141110826,0.066815144766147,0.029152542372881354,0.2866666666666667
resilient,pre501,3,-0.5976945539390476,1.6931866295421532,-3.108529185,3.105481942,-0.07254978762412699,6.36128313974754,-125.0315182,124.0875105,17.807502984745398,7.906551808720066,1.201014236,59.11006877,6.169092018160001,1.762159603464872,0.366129891,9.159829629,8.435181172866667,5.525663098656478,0.013601798,25.15947687,0.8910389381942857,1.262038398668381,0.000722222,15.08384877,5.498844490895238,0.6681891107142838,3.271697306,7.17943897,0.34607763869968255,0.34955870753764,0.000177125,3.353567176,2.9476220976793654,0.183311361101148,2.001729254,3.14158018,2.0167945684933333,0.6202601504427958,0.064457413,3.139889094,0.11581291759465479,0.13347457627118645,0.7572115384615385
resilient,pre501,4,-0.3859466639674988,2.0655329373908926,-3.139154597,3.14073116,0.18160674970748938,12.404560829893239,-125.5805787,125.5023859,15.52205604989119,6.642906566708571,0.750628681,43.06987252,7.172727537915685,1.4869619585141376,0.388971598,9.266906091,3.5103785204404145,3.5123119958403533,0.017768248,21.42692631,0.8424922930833726,1.5006591616486384,0.000173725,15.01642902,4.724501537504475,0.8060217465422174,2.325039976,6.66571353,0.5471241108285445,0.4562044374801614,4.36e-06,3.286133861,2.7745475746617996,0.3284701822336603,1.704116404,3.141489334,2.15342858729675,0.5618944968039157,0.049254991,3.141551044,0.09910913140311804,0.17991525423728813,1.1926966292134833
resilient,pre501,5,-0.27203328665892856,1.8946520610145916,-3.130128924,3.101214265,0.24263419429464284,14.973981742463591,-125.0828161,125.0995274,15.812086003928572,6.779495149514526,1.452298511,42.54005721,6.3495629314303565,1.7017255241836173,1.188907916,9.144044452,5.089026259342857,3.8069677811918914,0.011023372,26.89406141,1.1557407165232143,1.7604782060034694,0.003385662,11.77657971,4.6799767070375005,0.7569828707238054,2.359340485,6.524691592,0.7567046626982142,0.6163890533255871,0.000438649,3.498617268,2.832154805964286,0.2472823732770066,1.728996318,3.141545006,1.8014882521035713,0.7191860139390039,0.049027146,3.139784213,0.060133630289532294,0.04745762711864407,0.5185185185185185
resilient,pre501,6,-0.05980996438736842,1.8542960912867559,-3.121688566,3.132014808,0.37935832414315784,12.80466293564109,-124.794192,124.9771671,16.277277354181052,7.195413257709429,0.0,43.82327934,7.798233350277894,1.119438221870521,4.020099552,9.944300757,2.372852665514768,1.5820532346520546,0.076638068,11.24516173,4.541603200987342,3.206401282770661,0.001330738,13.63036687,2.72889174836,0.8498769084931109,1.174469617,4.908897073,5.21329286391579,0.7152393572895414,2.347697638,6.185528019,2.022320653056842,0.7891357956089131,0.093454434,3.135192781,1.5364675162505264,0.5914991149740314,0.001888446,3.137824677,0.043429844097995544,0.04025423728813559,0.6089743589743589
resilient,pre501,7,-0.6705266785667656,1.88790545281625,-3.135620465,3.104018888,0.11194193044732938,7.637279835488911,-125.1719885,125.1786571,15.343976390235905,6.549800305146704,0.810907204,42.47193302,6.7686305937848665,1.8123021552765923,2.364171476,9.884668838,1.7831953448597921,1.8925278755781574,0.017057745,11.84890859,1.2081621240897626,1.850118274746614,0.000500312,13.44531236,3.434849894418398,1.0789108868245123,0.255714073,6.295216395,2.2436646022247775,1.7575375127211685,0.0180735,6.284757496,2.495639021105341,0.5984060691093058,0.000821291,3.140665233,1.8911174103464392,0.6890325457224866,0.013789046,3.134448534,0.06570155902004454,0.11423728813559322,1.1423728813559322
resilient,pre501,8,-0.047818807549999995,1.7271479761085387,-3.066461666,3.060768947,1.4119785515875,0.9843122188494022,-2.198327205,3.961685702,16.610259115675,6.78875820192094,2.540715531,35.52272893,5.5355932737375,1.9615935627895942,1.260582521,9.01597229,7.556913319081249,4.911024711003165,0.642066189,21.75760752,2.00512949260625,2.469086230252693,0.007901999,16.34919545,5.0268558980875,0.9676279818112613,2.251836066,6.65830068,1.07258087311875,0.9580469152902024,0.004307283,4.383642269,2.89336929114375,0.24405855926326334,1.884384395,3.135742882,1.60715986001875,0.6963038204788029,0.065378889,3.111940621,0.021158129175946547,0.013559322033898305,0.42105263157894735
resilient,pre501,9,-0.18985692392307693,1.714092861880298,-3.108342752,3.132122924,0.34586536390615386,11.000417760253397,-125.201763,4.021696455,15.988422535440002,6.999676578925221,1.677070272,39.52281715,6.007452620501538,1.6994342511969824,1.57029458,8.722958467,5.0008703410138455,3.607296729834766,0.112774273,19.62471859,1.264204572216923,1.8105454123885272,0.000395502,15.48986211,4.520299461206154,0.7624181736209239,1.863337818,6.34135405,0.8357793862338461,0.7221640080358427,0.000220867,4.362512388,2.7269358607600003,0.2859067991979157,1.818754503,3.136602598,1.8719875406692308,0.6143316417208439,0.004184354,3.136340145,0.045657015590200446,0.05508474576271186,0.7926829268292683
resilient,pre501,10,-1.1870319111473684,1.490190399787094,-3.130113544,3.14068164,-0.164749261031579,12.736249082249605,-123.898721,3.619520838,15.751351586210527,6.81513217726596,1.40967235,42.49068046,6.748598713305263,1.634603546537645,0.733625415,8.823170684,4.517482764421053,3.3256869948427803,0.095918578,18.01467911,1.0906717886157895,1.8119093472437475,0.000402651,13.01141123,4.413672306494736,0.672755760044962,2.481104267,6.438134762,0.6950142727263158,0.6135838001182755,0.029744212,4.065119614,2.751806932131579,0.2903635044003054,2.042701525,3.134098459,1.8564205161263159,0.5312420992131068,0.01891866,3.138255857,0.021158129175946547,0.016101694915254237,0.5
resilient,pre501,11,-0.3551002187980769,1.6050212008098417,-3.10042897,2.967403895,-0.6160008371057691,7.107171838040823,-2.35848892,124.0370319,14.842343418657052,6.890371901668714,0.985132916,42.61579738,6.343052920576923,1.6774828614474668,2.853272949,8.892343432,3.540588319948718,2.0444230968780808,0.15208578,13.50177848,2.4256099812371796,2.3492559761074414,0.000730322,11.79749229,3.9003133486153843,0.6495353685490566,2.458576165,5.661876218,2.2871915778205127,1.3377409132895024,0.072150264,5.373076121,2.7964970991602565,0.21153608183803763,1.883100608,3.141163024,1.8026251957692307,0.670525141992547,0.147859688,3.127776829,0.028953229398663696,0.026440677966101694,0.6
